AnnotationSetName	AnnotationSetVersion	AnnotationSetType	AnnotationSetFields	CreationDate	Build	AnnotationSetSize	Info
mm10_UCSC_chr4_GL456216_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:43:30	mm10	48	  Number of Instances: AutoScaling ExecutionTime (msec): 211302
mm10_UCSC_chr13_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:45:08	mm10	143924	  Number of Instances: AutoScaling ExecutionTime (msec): 946277
mm10_UCSC_chr5_GL456354_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:51:06	mm10	28	  Number of Instances: AutoScaling ExecutionTime (msec): 226422
mm10_UCSC_chr10_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:44:11	mm10	32469	  Number of Instances: AutoScaling ExecutionTime (msec): 972109
mm10_UCSC_chr16_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:31:44	mm10	16245	  Number of Instances: AutoScaling ExecutionTime (msec): 205060
mm10_UCSC_chr4_GL456216_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:43:43	mm10	18	  Number of Instances: AutoScaling ExecutionTime (msec): 203620
mm10_UCSC_chrUn_GL456385_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:15:59	mm10	2	  Number of Instances: AutoScaling ExecutionTime (msec): 217748
mm10_UCSC_kgProtMap2	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:16:01	mm10	46413	  Number of Instances: AutoScaling ExecutionTime (msec): 696692
mm10_UCSC_chr4_JH584295_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:48:34	mm10	25	  Number of Instances: AutoScaling ExecutionTime (msec): 213983
mm10_UCSC_chr5_GL456354_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:50:24	mm10	68	  Number of Instances: AutoScaling ExecutionTime (msec): 224860
mm10_UCSC_chr10_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:46:19	mm10	206585	  Number of Instances: AutoScaling ExecutionTime (msec): 1032032
mm10_UCSC_xenoMrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:35:03	mm10	4015640	  Number of Instances: AutoScaling ExecutionTime (msec): 389436
mm10_UCSC_chrUn_GL456366_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:00:51	mm10	5	  Number of Instances: AutoScaling ExecutionTime (msec): 776715
mm10_UCSC_chr6_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:56:33	mm10	218489	  Number of Instances: AutoScaling ExecutionTime (msec): 233701
mm10_UCSC_xenoRefSeqAli	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:33:35	mm10	183510	  Number of Instances: AutoScaling ExecutionTime (msec): 271875
mm10_UCSC_chrUn_GL456366_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:04:02	mm10	6	  Number of Instances: AutoScaling ExecutionTime (msec): 917272
mm10_UCSC_chr4_GL456216_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:52:12	mm10	152	  Number of Instances: AutoScaling ExecutionTime (msec): 880717
mm10_UCSC_chr4_JH584294_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:47:28	mm10	125	  Number of Instances: AutoScaling ExecutionTime (msec): 208749
mm10_UCSC_chr19_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:34:43	mm10	67262	  Number of Instances: AutoScaling ExecutionTime (msec): 224134
mm10_UCSC_chrUn_GL456372_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:10:18	mm10	19	  Number of Instances: AutoScaling ExecutionTime (msec): 236238
mm10_UCSC_chr4_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:52:09	mm10	131139	  Number of Instances: AutoScaling ExecutionTime (msec): 737860
mm10_UCSC_chr9_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:00:58	mm10	32516	  Number of Instances: AutoScaling ExecutionTime (msec): 217383
mm10_UCSC_chr5_JH584297_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:51:58	mm10	125	  Number of Instances: AutoScaling ExecutionTime (msec): 197913
mm10_UCSC_chr4_JH584293_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:46:50	mm10	615	  Number of Instances: AutoScaling ExecutionTime (msec): 210182
mm10_UCSC_altSeqLiftOverPslP4	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 20:58:10	mm10	1417	  Number of Instances: AutoScaling ExecutionTime (msec): 216292
mm10_UCSC_chr4_JH584295_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:48:54	mm10	1	  Number of Instances: AutoScaling ExecutionTime (msec): 214003
mm10_UCSC_chr18_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:33:23	mm10	108925	  Number of Instances: AutoScaling ExecutionTime (msec): 223762
mm10_UCSC_chr5_JH584299_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:54:35	mm10	355	  Number of Instances: AutoScaling ExecutionTime (msec): 214994
mm10_UCSC_chrY_JH584301_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:27:54	mm10	9	  Number of Instances: AutoScaling ExecutionTime (msec): 212133
mm10_UCSC_chrUn_GL456394_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:21:43	mm10	2	  Number of Instances: AutoScaling ExecutionTime (msec): 202008
mm10_UCSC_chrUn_GL456382_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:04:49	mm10	27	  Number of Instances: AutoScaling ExecutionTime (msec): 787414
mm10_UCSC_chr4_JH584295_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:48:28	mm10	27	  Number of Instances: AutoScaling ExecutionTime (msec): 228602
mm10_UCSC_ncbiRefSeqPsl	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:44:16	mm10	106520	  Number of Instances: AutoScaling ExecutionTime (msec): 213894
mm10_UCSC_chr12_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:45:08	mm10	43882	  Number of Instances: AutoScaling ExecutionTime (msec): 908722
mm10_UCSC_chr5_JH584298_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:53:50	mm10	17	  Number of Instances: AutoScaling ExecutionTime (msec): 209894
mm10_UCSC_chr7_GL456219_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:57:07	mm10	1	  Number of Instances: AutoScaling ExecutionTime (msec): 206831
mm10_UCSC_chr4_JH584292_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:44:51	mm10	1	  Number of Instances: AutoScaling ExecutionTime (msec): 192269
mm10_UCSC_altSeqLiftOverPslStrains1	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 20:58:19	mm10	578	  Number of Instances: AutoScaling ExecutionTime (msec): 216493
mm10_UCSC_chrUn_GL456378_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:10:00	mm10	7	  Number of Instances: AutoScaling ExecutionTime (msec): 199724
mm10_UCSC_chr8_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:00:24	mm10	210802	  Number of Instances: AutoScaling ExecutionTime (msec): 940101
mm10_UCSC_chr1_GL456210_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:35:58	mm10	119	  Number of Instances: AutoScaling ExecutionTime (msec): 218365
mm10_UCSC_chr1_GL456213_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:38:57	mm10	2	  Number of Instances: AutoScaling ExecutionTime (msec): 217978
mm10_UCSC_chrY_JH584301_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:27:36	mm10	2	  Number of Instances: AutoScaling ExecutionTime (msec): 213743
mm10_UCSC_chr4_JH584293_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:46:54	mm10	120	  Number of Instances: AutoScaling ExecutionTime (msec): 234058
mm10_UCSC_chr14_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:30:18	mm10	24182	  Number of Instances: AutoScaling ExecutionTime (msec): 239336
mm10_UCSC_chrY_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:30:41	mm10	1418	  Number of Instances: AutoScaling ExecutionTime (msec): 219399
mm10_UCSC_chrUn_GL456370_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:08:37	mm10	8	  Number of Instances: AutoScaling ExecutionTime (msec): 196618
mm10_UCSC_chrY_JH584302_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:28:49	mm10	6	  Number of Instances: AutoScaling ExecutionTime (msec): 207011
mm10_UCSC_chrUn_GL456359_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:02:19	mm10	1	  Number of Instances: AutoScaling ExecutionTime (msec): 906015
mm10_UCSC_chrX_GL456233_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:24:33	mm10	115	  Number of Instances: AutoScaling ExecutionTime (msec): 211995
mm10_UCSC_chrUn_GL456390_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:18:13	mm10	1	  Number of Instances: AutoScaling ExecutionTime (msec): 211735
mm10_UCSC_chr5_JH584299_random_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:55:06	mm10	71	  Number of Instances: AutoScaling ExecutionTime (msec): 226394
mm10_UCSC_chrX_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:25:46	mm10	55611	  Number of Instances: AutoScaling ExecutionTime (msec): 223914
mm10_UCSC_chr1_GL456211_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:36:27	mm10	100	  Number of Instances: AutoScaling ExecutionTime (msec): 207642
mm10_UCSC_chrUn_GL456393_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:20:13	mm10	3	  Number of Instances: AutoScaling ExecutionTime (msec): 211181
mm10_UCSC_chr3_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:42:51	mm10	24066	  Number of Instances: AutoScaling ExecutionTime (msec): 212141
mm10_UCSC_chr5_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:58:54	mm10	34920	  Number of Instances: AutoScaling ExecutionTime (msec): 964420
mm10_UCSC_chrY_JH584301_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:27:30	mm10	15	  Number of Instances: AutoScaling ExecutionTime (msec): 228616
mm10_UCSC_chrX_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:26:04	mm10	134469	  Number of Instances: AutoScaling ExecutionTime (msec): 262592
mm10_UCSC_chrUn_GL456372_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 22:04:24	mm10	24	  Number of Instances: AutoScaling ExecutionTime (msec): 869278
mm10_UCSC_chrX_GL456233_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:24:09	mm10	291	  Number of Instances: AutoScaling ExecutionTime (msec): 207209
mm10_UCSC_chr14_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:45:40	mm10	143222	  Number of Instances: AutoScaling ExecutionTime (msec): 933496
mm10_UCSC_chr1_GL456211_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:35:59	mm10	238	  Number of Instances: AutoScaling ExecutionTime (msec): 197451
mm10_UCSC_chr3_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:42:37	mm10	215336	  Number of Instances: AutoScaling ExecutionTime (msec): 237319
mm10_UCSC_chrUn_GL456393_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 01:20:50	mm10	13	  Number of Instances: AutoScaling ExecutionTime (msec): 207032
mm10_UCSC_chr1_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:40:48	mm10	32923	  Number of Instances: AutoScaling ExecutionTime (msec): 208421
mm10_UCSC_chr4_JH584292_random_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:45:20	mm10	1	  Number of Instances: AutoScaling ExecutionTime (msec): 200825
mm10_UCSC_chr6_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:57:09	mm10	43669	  Number of Instances: AutoScaling ExecutionTime (msec): 229360
mm10_UCSC_chr1_GL456221_random_est	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:38:52	mm10	116	  Number of Instances: AutoScaling ExecutionTime (msec): 193332
mm10_UCSC_chr17_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:32:53	mm10	28309	  Number of Instances: AutoScaling ExecutionTime (msec): 213491
mm10_UCSC_chr11_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:26:56	mm10	181220	  Number of Instances: AutoScaling ExecutionTime (msec): 236240
mm10_UCSC_chr7_intronEst	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/29 00:59:11	mm10	167472	  Number of Instances: AutoScaling ExecutionTime (msec): 249154
mm10_UCSC_chr7_mrna	1.0	generic	bin,matches,misMatches,repMatches,nCount,qNumInsert,qBaseInsert,tNumInsert,tBaseInsert,strand,qName,qSize,qStart,qEnd,tName,tSize,tStart,tEnd,blockCount,blockSizes,qStarts,tStarts	2018/03/28 21:59:53	mm10	39556	  Number of Instances: AutoScaling ExecutionTime (msec): 892655
